gene_name	iHS_GBR_max_500	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr
ANKIB1	0.0	774.0	1.0	1.0
AC007566.11	0.0	183.0	1.0	1.0
CTB-10G5.1	0.0	8.0	0.99609375	1.0
GATAD1	0.0	71.0	1.0	1.0
AC007566.10	0.0	233.0	1.0	1.0
ERVW-1	0.0	81.0	1.0	1.0
PEX1	1.02	249.0	1.0	1.0
RBM48	1.322	72.0	0.9991193040533387	1.0
FAM133B	2.251	192.0	0.905144478724238	1.0
CDK6	2.184	1188.0	0.9999999702177919	1.0
RNU6-10P	0.0	6.0	0.984375	1.0
AC002454.1	3.072	521.0	0.4254654717961236	1.0
RN7SL7P	1.898	8.0	0.2087795120232746	1.0
SAMD9	2.21	155.0	0.8793684747105558	1.0
SAMD9L	1.775	114.0	0.987849734350224	1.0
HEPACAM2	2.91	187.0	0.2869770026583245	1.0
CCDC132	1.771	623.0	0.9999999999725079	1.0
CALCR	2.096	1126.0	0.999999998749539	1.0
MIR653	0.0	7.0	0.9921875	1.0
MIR489	0.154	5.0	0.9443366324999501	1.0
GNGT1	2.121	2252.0	1.0	1.0
AC002075.4	0.201	3.0	0.8052402882345805	1.0
MIR4652	0.696	9.0	0.9185753948496438	1.0
AC002075.3	0.63	12.0	0.9748768521025961	1.0
NDUFAF4P2	0.353	8.0	0.9725637588662687	1.0
TFPI2	1.449	64.0	0.9925347743115143	1.0
AC002076.10	1.63	39.0	0.8730742239952363	1.0
GNG11	1.327	76.0	0.9993613282268956	1.0
BET1	1.588	265.0	0.9999997760646757	1.0
AC006378.2	1.943	266.0	0.9990969240256082	1.0
AC003092.1	1.62	335.0	0.9999999863162828	1.0
AC003092.2	1.068	51.0	0.9996125486335194	1.0
COL1A2	2.326	292.0	0.9469984350836647	1.0
RNU6-1328P	0.0	5.0	0.96875	1.0
CASD1	3.471	326.0	0.08105625351341939	0.48659093103456974
SGCE	0.852	355.0	1.0	1.0
PEG10	0.458	59.0	0.9999999999030158	1.0
RPS3AP25	0.682	12.0	0.9670958600775806	1.0
RNU6-956P	0.493	12.0	0.9885558627435832	1.0
ATP5F1P2	0.874	15.0	0.9584327118794664	1.0
GRPEL2P3	0.637	12.0	0.9739243274131315	1.0
RN7SKP129	0.022	6.0	0.9826555787332177	1.0
ARF1P1	0.834	11.0	0.9165952713524015	1.0
PPP1R9A	2.873	2662.0	0.9955607779771202	1.0
GS1-200K5.1	0.137	6.0	0.9709372340766304	1.0
AC002429.4	0.137	8.0	0.9910645603615342	1.0
RNU4-16P	0.641	14.0	0.9854458990287421	1.0
AC002429.5	1.029	433.0	1.0	1.0
snoU13	0.899	5.0	0.6389376399712192	1.0
PON1	2.072	795.0	0.9999997861316419	1.0
AC004022.7	0.0	11.0	0.99951171875	1.0
AC004022.8	0.0	16.0	0.9999847412109375	1.0
PON3	1.009	301.0	1.0	1.0
PON2	1.694	227.0	0.9999720055598439	1.0
GS1-293C5.1	0.0	9.0	0.998046875	1.0
AC004012.1	0.473	22.0	0.9997803339913413	1.0
ASB4	1.543	434.0	0.999999999998869	1.0
AC003079.1	0.454	10.0	0.9803397807414037	1.0
AC002451.1	0.922	24.0	0.9910138869525982	1.0
PDK4	2.239	129.0	0.8046274826637263	1.0
AC002451.3	1.469	190.0	0.9999991480554076	1.0
DYNC1I1	3.688	2512.0	0.24715939042944046	1.0
SLC25A13	2.089	1310.0	0.9999999999710931	1.0
MIR591	0.0	8.0	0.99609375	1.0
AC096775.2	0.421	7.0	0.9436159639676824	1.0
AC084368.1	0.73	11.0	0.9457190130341125	1.0
RNU6-532P	0.0	3.0	0.875	1.0
RNU6-364P	0.0	12.0	0.999755859375	1.0
RNU7-188P	0.0	10.0	0.9990234375	1.0
AC004458.1	0.292	7.0	0.9667786474814729	1.0
C7orf76	1.167	163.0	0.9999999993371252	1.0
SHFM1	3.968	1554.0	0.05476025562771769	0.34383379171131256
RP11-682N22.1	3.968	253.0	0.009126771239718057	0.06554238350876092
MARK2P10	2.92	20.0	0.034427225338922396	0.2258969446711329
RN7SL252P	0.816	7.0	0.8032324425127539	1.0
DLX6-AS1	1.535	363.0	0.9999999999302173	1.0
DLX6	0.608	33.0	0.9999712702958399	1.0
DLX6-AS2	0.0	6.0	0.984375	1.0
DLX5	1.466	35.0	0.9249681894289183	1.0
ACN9	1.274	510.0	1.0	1.0
HMGB3P21	0.475	16.0	0.9977780880369208	1.0
AC073900.4	0.0	11.0	0.99951171875	1.0
AC004745.1	2.048	10.0	0.18525868513339594	0.9691125841232431
AC007316.3	1.437	6.0	0.37505918425020335	1.0
RN7SKP104	0.0	15.0	0.999969482421875	1.0
TAC1	1.213	62.0	0.9993912078920062	1.0
ASNS	2.34	193.0	0.8458624928680737	1.0
AC079781.5	2.34	13.0	0.1183432742820103	0.672098728892532
AC007875.3		0.0	0.0	0.0
AC005326.2		0.0	0.0	0.0
RPS3AP29		0.0	0.0	0.0
AC079781.1		0.0	0.0	0.0
AC007875.2		0.0	0.0	0.0
AC079781.7		0.0	0.0	0.0
AC079781.8		0.0	0.0	0.0
OR7E7P		0.0	0.0	0.0
MIR5692A1		0.0	0.0	0.0
MIR5692C2		0.0	0.0	0.0
OR7E38P		0.0	0.0	0.0
AC004967.7		0.0	0.0	0.0
OCM2	1.936	25.0	0.4881571614665081	1.0
RN7SL478P	0.958	7.0	0.7264149454582218	1.0
RN7SL13P	1.31	10.0	0.6318575693731806	1.0
LMTK2	2.279	809.0	0.9999010782537583	1.0
BHLHA15	1.571	20.0	0.697882459064666	1.0
TECPR1	2.754	298.0	0.5845873547835505	1.0
BRI3	3.788	459.0	0.03425389085412933	0.22491263332046335
BAIAP2L1	5.626	801.0	7.386648417817554e-06	6.362832774377306e-05
RP4-607J23.2	3.809	22.0	0.0015337057472206705	0.011898661106756235
RP11-307C18.1	3.875	13.0	0.0006928388979775546	0.005510331084121143
RPS3AP26	5.626	14.0	1.291054345653464e-07	1.1453603869903316e-06
AC091654.7		0.0	0.0	0.0
AC074121.4	2.615	10.0	0.04372862769371677	0.28059867228256447
NPTX2	1.487	82.0	0.9970303084891964	1.0
RNU6-393P	1.557	17.0	0.6490439838787049	1.0
TMEM130	2.709	160.0	0.41771988718006026	1.0
TRRAP	2.128	1058.0	0.999999981097066	1.0
MIR3609	0.565	11.0	0.9754283934814079	1.0
snoU13	2.094	11.0	0.1823000954012003	0.9577665958334195
AC004893.10	0.0	19.0	0.9999980926513672	1.0
AC004893.11	0.0	292.0	1.0	1.0
SMURF1	0.0	738.0	1.0	1.0
KPNA7	2.12	308.0	0.9949175609180938	1.0
MYH16	3.514	487.0	0.10191978005565527	0.5917196943628551
ARPC1A	3.13	315.0	0.2407622554631783	1.0
ARPC1B	3.13	108.0	0.0901146532760776	0.5335141551779239
PDAP1	3.108	97.0	0.08734441873918752	0.5193451925032772
BUD31	3.421	100.0	0.030718819264722974	0.2039227722185488
snoU13	0.0	8.0	0.99609375	1.0
PTCD1	3.421	380.0	0.11180327676471447	0.6408695852592015
ATP5J2-PTCD1	3.421	356.0	0.1051273823041804	0.6079630524857449
CPSF4	1.974	160.0	0.9801216539205274	1.0
AC073063.10	0.835	13.0	0.9466620767633664	1.0
AC073063.1	0.651	7.0	0.8756115553518414	1.0
ATP5J2	1.151	141.0	0.9999999932000723	1.0
ZNF789	1.307	178.0	0.9999999829534973	1.0
ZNF394	1.307	87.0	0.9998403743637655	1.0
ZKSCAN5	1.692	180.0	0.9997633187651096	1.0
FAM200A	0.684	64.0	0.9999999869582217	1.0
ZNF655	1.354	108.0	0.9999514464437056	1.0
GS1-259H13.10	1.354	287.0	0.9999999999965602	1.0
AC005020.1	0.886	4.0	0.5648558027870533	1.0
GS1-259H13.2	0.958	86.0	0.9999998785835094	1.0
ZSCAN25	0.752	117.0	0.9999999999999043	1.0
GS1-259H13.7	2.551	12.0	0.06257852553880994	0.3872092276414868
CYP3A5	2.084	178.0	0.9645050690368254	1.0
CYP3A7	2.158	129.0	0.8660689398642557	1.0
AC069294.1	1.265	11.0	0.6972671831017836	1.0
CYP3A4	2.085	168.0	0.9568485663421478	1.0
RP11-757A13.1	0.0	10.0	0.9990234375	1.0
CTD-3244O18.7	1.211	4.0	0.38084854111642674	1.0
CYP3A43	2.862	272.0	0.4362430125352653	1.0
CTD-3244O18.5	0.767	10.0	0.9182742731879536	1.0
CTD-3244O18.6	0.756	10.0	0.9216570659635258	1.0
OR2AE1	1.949	20.0	0.4052695386738583	1.0
TRIM4	2.585	243.0	0.69457302492634	1.0
GJC3	0.901	51.0	0.9999682470123393	1.0
RP4-604G5.1	0.931	139.0	0.9999999999979143	1.0
Y_RNA	0.0	12.0	0.999755859375	1.0
SNORA40	0.695	8.0	0.8927630469896907	1.0
AZGP1	1.794	61.0	0.8958826161897234	1.0
AZGP1P1	2.684	67.0	0.2166276087022555	1.0
RP4-604G5.3	0.798	12.0	0.9430576654587699	1.0
ZKSCAN1	1.249	162.0	0.9999999865148506	1.0
ZSCAN21	0.943	84.0	0.999999880463606	1.0
ZNF3	1.253	106.0	0.9999922740645515	1.0
COPS6	1.343	23.0	0.8846687823643056	1.0
MCM7	1.945	68.0	0.831957072289801	1.0
MIR25	1.653	8.0	0.3319027267588863	1.0
MIR93	0.0	5.0	0.96875	1.0
MIR106B	0.0	7.0	0.9921875	1.0
AP4M1	3.649	64.0	0.00838958320511296	0.060450969395745444
TAF6	0.825	83.0	0.9999999944445997	1.0
RP11-506M12.1	0.764	51.0	0.9999973232293355	1.0
CNPY4	0.764	20.0	0.9934724609874874	1.0
MBLAC1	0.0	20.0	0.9999990463256836	1.0
AC073842.19	1.485	45.0	0.9594936597569702	1.0
AC073842.18	1.485	10.0	0.509588474733435	1.0
LAMTOR4	1.471	32.0	0.9041031982182938	1.0
C7orf43	0.979	33.0	0.9972684638549013	1.0
MIR4658	0.0	5.0	0.96875	1.0
GAL3ST4	0.875	49.0	0.9999687333794298	1.0
GPC2	1.274	34.0	0.9735527676111465	1.0
STAG3	1.184	50.0	0.9981450001235991	1.0
GATS	1.294	185.0	0.9999999946530125	1.0
GATS	1.294	185.0	0.9999999946530125	1.0
PVRIG		0.0	0.0	0.0
AC005071.1		0.0	0.0	0.0
SPDYE3	2.08	41.0	0.5400243999788217	1.0
PMS2P1	1.946	92.0	0.9099455907406342	1.0
Y_RNA	0.0	4.0	0.9375	1.0
STAG3L5P	1.322	101.0	0.9999482071508886	1.0
STAG3L5P-PVRIG2P-PILRB	1.322	205.0	0.9999999979990295	1.0
PILRB	1.322	205.0	0.9999999979990295	1.0
PVRIG2P	0.798	30.0	0.9992262722534359	1.0
PILRA	1.593	171.0	0.9999433450956828	1.0
ZCWPW1	0.98	129.0	0.9999999999010939	1.0
MEPCE	0.656	39.0	0.999990152039172	1.0
RP11-758P17.2	0.398	16.0	0.9988610169437724	1.0
PPP1R35	0.398	16.0	0.9988610169437724	1.0
RP11-758P17.3	0.0	18.0	0.9999961853027344	1.0
C7orf61	1.463	29.0	0.8845204510019267	1.0
RN7SL161P	0.0	3.0	0.875	1.0
TSC22D4	1.37	62.0	0.996037228782703	1.0
AC092849.1	0.458	4.0	0.7905249679840541	1.0
NYAP1	1.288	68.0	0.9991577349727607	1.0
RP11-44M6.1	0.781	49.0	0.9999939267883473	1.0
RN7SL416P	1.702	9.0	0.3353751944184591	1.0
AGFG2	1.625	131.0	0.9990942379115338	1.0
RP11-44M6.3	0.77	8.0	0.8638992378734057	1.0
SAP25	0.803	11.0	0.9262225699010517	1.0
LRCH4	1.331	93.0	0.9998681691738125	1.0
FBXO24	1.555	76.0	0.9909079105771618	1.0
PCOLCE-AS1	1.555	53.0	0.9622917370773101	1.0
PCOLCE	0.799	31.0	0.9993836439806151	1.0
MOSPD3	0.861	30.0	0.9984862956950885	1.0
TFR2	1.16	139.0	0.9999999881077588	1.0
ACTL6B	3.665	75.0	0.009232883185600227	0.0662550689717015
GNB2		0.0	0.0	0.0
GIGYF1		0.0	0.0	0.0
POP7	0.0	17.0	0.9999923706054688	1.0
EPO	0.962	34.0	0.9980780020874752	1.0
ZAN	2.709	524.0	0.8298597131228018	1.0
EPHB4	1.524	207.0	0.9999988041113885	1.0
RN7SL750P	0.242	12.0	0.9980068359072287	1.0
SLC12A9	1.022	293.0	1.0	1.0
RP11-126L15.4	0.883	119.0	0.9999999999842307	1.0
TRIP6	0.416	45.0	0.9999999917246626	1.0
SRRT	1.106	129.0	0.9999999917528699	1.0
UFSP1	0.963	19.0	0.9694798490374023	1.0
ACHE	0.547	36.0	0.9999960461973307	1.0
RN7SL549P	0.0	9.0	0.998046875	1.0
RP13-650G11.1	1.079	31.0	0.9907774541577683	1.0
MUC3A	1.894	124.0	0.9743584352369759	1.0
MUC3A	1.894	124.0	0.9743584352369759	1.0
MUC3A	0.441	23.0	0.9998987056310812	1.0
MUC3A	0.441	23.0	0.9998987056310812	1.0
RP11-395B7.2	1.749	37.0	0.7804164341424229	1.0
MUC12	1.766	245.0	0.9999368067630712	1.0
RP11-395B7.4	0.823	22.0	0.993617015992123	1.0
MUC17	2.466	336.0	0.9000697582888824	1.0
RN7SKP54	0.44	10.0	0.9817630646881385	1.0
TRIM56	0.912	53.0	0.999974455547096	1.0
RP11-395B7.7	0.734	39.0	0.9999652723104873	1.0
SERPINE1	2.003	128.0	0.9463086039257965	1.0
AP1S1	1.207	75.0	0.9998830593410274	1.0
MIR4653	1.207	12.0	0.7651046141185033	1.0
VGF	0.764	15.0	0.977035229634449	1.0
NAT16	1.656	93.0	0.9905224762474348	1.0
MOGAT3	1.234	14.0	0.8000106302466257	1.0
DGAT2L7P		0.0	0.0	0.0
RP4-747G18.5		0.0	0.0	0.0
PLOD3	1.4	150.0	0.9999967298034065	1.0
ZNHIT1	1.996	66.0	0.7842203508401655	1.0
CLDN15	2.516	51.0	0.2618250555863093	1.0
FIS1	2.234	108.0	0.7496581403503411	1.0
RNU6-1104P	0.0	10.0	0.9990234375	1.0
AZGP1P2	2.194	45.0	0.4726146797187024	1.0
RP11-132A1.3	2.24	15.0	0.17252162289272022	0.916966847379459
RP11-132A1.4	1.596	33.0	0.8466998002015838	1.0
RABL5	2.568	86.0	0.3565837170988656	1.0
COL26A1	3.043	2139.0	0.918453583772901	1.0
RP5-1106H14.1	2.127	22.0	0.30976768284241507	1.0
LINC01007	1.455	70.0	0.9949765263523603	1.0
MYL10	1.717	158.0	0.999034320823445	1.0
CUX1	4.545	3261.0	0.00891720922588124	0.06407721383625044
CTA-339C12.1	2.262	24.0	0.248787692475973	1.0
CTB-181H17.1	0.54	15.0	0.9946722292057095	1.0
CTA-357J21.1	0.0	13.0	0.9998779296875	1.0
AC005086.1	1.378	9.0	0.5464496410398392	1.0
AC005086.3	1.58	14.0	0.5606413608634793	1.0
AC005086.2	1.872	9.0	0.24401387337730174	1.0
AC005086.4	0.0	9.0	0.998046875	1.0
SNORA48	0.254	8.0	0.9831472722458157	1.0
AC005088.1	0.0	12.0	0.999755859375	1.0
SH2B2	1.278	47.0	0.9931573450482098	1.0
MIR4285		0.0	0.0	0.0
CTA-313A17.2		0.0	0.0	0.0
Y_RNA		0.0	0.0	0.0
CTA-313A17.3		0.0	0.0	0.0
SPDYE6		0.0	0.0	0.0
PRKRIP1	2.059	145.0	0.9445337947097492	1.0
RP11-163E9.2		0.0	0.0	0.0
RP11-163E9.1		0.0	0.0	0.0
MIR548O	2.059	4.0	0.07667943405948863	0.4639414466884881
RP11-514P8.2	0.8	41.0	0.9999423443186185	1.0
ORAI2	1.02	195.0	0.9999999999999929	1.0
ALKBH4	1.02	67.0	0.99998624426899	1.0
LRWD1	4.436	117.0	0.0005359857443767435	0.004300670526922532
MIR5090	0.767	8.0	0.8651387957951442	1.0
MIR4467	1.11	18.0	0.9241704291277235	1.0
POLR2J	1.599	59.0	0.9642802230456035	1.0
AC093668.2	1.151	7.0	0.6068833030825649	1.0
AC093668.3	1.151	7.0	0.6068833030825649	1.0
RASA4B	1.771	4.0	0.14455132636810297	0.7930989685299863
RP11-514P8.8	1.771	4.0	0.14455132636810297	0.7930989685299863
AC093668.1		0.0	0.0	0.0
POLR2J3		0.0	0.0	0.0
RP11-514P8.7		0.0	0.0	0.0
SPDYE2		0.0	0.0	0.0
RASA4		0.0	0.0	0.0
RP11-514P8.6		0.0	0.0	0.0
AC105052.1		0.0	0.0	0.0
UPK3BL		0.0	0.0	0.0
POLR2J2		0.0	0.0	0.0
POLR2J2		0.0	0.0	0.0
SPDYE2B		0.0	0.0	0.0
RASA4DP		0.0	0.0	0.0
FAM185A	3.326	353.0	0.14404216623500976	0.7911039144145862
RP11-577H5.1	2.267	11.0	0.12138144141968055	0.6864558890179568
FBXL13	4.445	1824.0	0.007983715410528558	0.05770615535954808
RNU6-1136P	0.0	5.0	0.96875	1.0
RN7SKP198	2.058	11.0	0.19742482250015325	1.0
LRRC17	1.903	247.0	0.9992127107139415	1.0
NFE4	1.986	104.0	0.9158327629041875	1.0
AC073127.1	0.0	5.0	0.96875	1.0
RP11-645N11.3	0.0	16.0	0.9999847412109375	1.0
ARMC10	3.129	164.0	0.1340195969487109	0.7451113557655822
CRYZP1	1.478	10.0	0.5144744891873034	1.0
NAPEPLD	2.222	255.0	0.9657248932616631	1.0
RPL19P12		0.0	0.0	0.0
RP11-401L13.5		0.0	0.0	0.0
DPY19L2P2	2.16	396.0	0.9978458291584258	1.0
S100A11P1		0.0	0.0	0.0
PMPCB	1.322	200.0	0.9999999967385889	1.0
DNAJC2	1.322	216.0	0.9999999993169099	1.0
PSMC2	1.72	158.0	0.9989897459397211	1.0
CTA-276O3.4	0.0	8.0	0.99609375	1.0
SLC26A5	1.932	676.0	0.9999999884948524	1.0
Y_RNA	1.609	8.0	0.35755855962664274	1.0
Y_RNA	1.849	8.0	0.23054864605746161	1.0
CTB-107G13.1	2.072	630.0	0.9999948184971076	1.0
RELN	3.3	5103.0	0.915204251543966	1.0
RN7SKP86	0.274	21.0	0.9999710705306573	1.0
ORC5	2.032	742.0	0.9999998633946466	1.0
LHFPL3	2.483	5049.0	0.9999999999999953	1.0
EIF4BP6	2.18	22.0	0.2769011084152003	1.0
LHFPL3-AS1	1.828	515.0	0.9999999793290214	1.0
RP11-203P23.2	0.331	8.0	0.9752857850145218	1.0
RN7SL8P	0.084	3.0	0.8481781209567558	1.0
RP11-325F22.5	1.049	81.0	0.9999974695455904	1.0
RP11-325F22.2	0.63	147.0	1.0	1.0
LINC01004	1.62	441.0	0.9999999999555411	1.0
SNORD112	0.0	3.0	0.875	1.0
KMT2E-AS1	0.0	10.0	0.9990234375	1.0
KMT2E	2.115	610.0	0.9999748982561801	1.0
CTB-152G17.6	0.687	28.0	0.9996320993470185	1.0
SRPK2	2.52	2134.0	0.9999964856022863	1.0
CTB-152G17.5	1.461	10.0	0.5263651721884868	1.0
CTB-152G17.4	0.731	7.0	0.8429687657153111	1.0
RP4-778K6.1	0.0	9.0	0.998046875	1.0
RWDD4P1	0.813	18.0	0.9850039444126232	1.0
RP4-778K6.3	0.634	18.0	0.9958886340683374	1.0
RNU6-1322P	0.514	12.0	0.9869949924480469	1.0
PUS7	2.032	708.0	0.9999997181519592	1.0
RP11-251G23.2	0.978	21.0	0.9767765677875072	1.0
RINT1	3.967	264.0	0.00956152496285112	0.06851143459449731
EFCAB10	1.802	308.0	0.9999865951478218	1.0
RP11-251G23.5	0.996	35.0	0.997727216665402	1.0
YBX1P2	1.051	26.0	0.9837975390712878	1.0
ATXN7L1	2.301	1947.0	0.9999999991923741	1.0
CTA-351J1.1	0.43	12.0	0.9923292663220143	1.0
CDHR3	3.556	1294.0	0.21623570955886318	1.0
SYPL1	3.445	153.0	0.04275152476146471	0.27496701008207514
DCAF13P1		0.0	0.0	0.0
RNU6-392P	0.0	8.0	0.99609375	1.0
NAMPT	2.217	279.0	0.9762188460838579	1.0
RP11-22N19.2	1.039	14.0	0.8962140966517241	1.0
LARP1BP2	0.623	18.0	0.9962356861146068	1.0
CTB-111H14.1	5.02	3121.0	0.0008060085424973495	0.00637970646633333
CTB-30L5.1	1.264	254.0	0.9999999999990111	1.0
CCDC71L	5.02	34.0	8.784114072124538e-06	7.550866739163953e-05
AC004917.1	0.538	6.0	0.8775191864746358	1.0
RP5-884M6.1	1.486	172.0	0.9999951218029025	1.0
RNA5SP236	0.011	8.0	0.9958109082708706	1.0
PIK3CG	0.989	223.0	1.0	1.0
PRKAR2B	1.907	764.0	0.9999999996922764	1.0
CTA-360L10.1	1.907	378.0	0.9999803265445719	1.0
HBP1	1.274	215.0	0.9999999998943486	1.0
CTA-363E19.2	0.151	7.0	0.982726430024921	1.0
COG5	4.592	2654.0	0.005808843195580171	0.04264141934740785
AC004492.1	1.33	9.0	0.5794580313701978	1.0
CTB-20D2.1	1.298	6.0	0.45835855149167337	1.0
GPR22	2.079	30.0	0.43426767838250135	1.0
DUS4L	2.904	99.0	0.16684878540917336	0.8916054670734793
RP4-593H12.1	0.0	10.0	0.9990234375	1.0
BCAP29	2.753	295.0	0.5820125555966597	1.0
snoU109	1.958	10.0	0.22458561460379212	1.0
WBP1LP2		0.0	0.0	0.0
BANF1P5	1.566	15.0	0.5962628811420589	1.0
SLC26A4-AS1	1.191	42.0	0.9945808996350909	1.0
SLC26A4	2.025	429.0	0.9999081195809848	1.0
AC002467.7	0.317	31.0	0.9999995440894434	1.0
CBLL1	0.758	136.0	0.999999999999999	1.0
SLC26A3	2.656	312.0	0.7094539975772226	1.0
PIGCP2	1.281	25.0	0.9284030528174646	1.0
DLD	2.637	349.0	0.7683732424004467	1.0
LAMB1	3.277	717.0	0.3135513615282496	1.0
CTB-13F3.1	0.545	18.0	0.9980460564720618	1.0
U3	0.32	13.0	0.9977556116463621	1.0
LAMB4	3.117	798.0	0.5177595546140261	1.0
AC005048.1	0.877	6.0	0.7180791220032794	1.0
NRCAM	4.974	2673.0	0.0008761637377461273	0.006911361126924462
AC007567.1	0.082	5.0	0.9571137303805688	1.0
PNPLA8	1.273	692.0	1.0	1.0
CTB-54D4.1	0.95	21.0	0.9805451605532809	1.0
THAP5	1.273	95.0	0.9999616466321664	1.0
DNAJB9	0.963	40.0	0.9993548567420495	1.0
AC005487.2	1.554	134.0	0.9997525864506337	1.0
CTA-369K23.1	0.633	15.0	0.9897960308106262	1.0
C7orf66	0.0	11.0	0.99951171875	1.0
FLJ00325	1.58	29.0	0.8179773535410062	1.0
AC004014.3	1.413	489.0	1.0	1.0
AC004014.4	0.978	20.0	0.9722195399627783	1.0
AC002386.1	1.208	36.0	0.986937753801113	1.0
AC073071.1	3.119	586.0	0.41253383381695663	1.0
AC073387.2	0.0	14.0	0.99993896484375	1.0
RP11-10E6.1	0.236	13.0	0.9988717350886153	1.0
EIF3IP1		0.0	0.0	0.0
RPL3P8	1.401	20.0	0.8137812053317665	1.0
AC003088.1	1.768	899.0	0.9999999999999996	1.0
IMMP2L	5.827	6477.0	1.8275534395373327e-05	0.00015573231518649494
IMMP2L-IT1	1.701	15.0	0.49457732818982614	1.0
AC005161.1	0.0	6.0	0.984375	1.0
LRRN3	2.565	223.0	0.6844341282217072	1.0
snoU13	1.062	9.0	0.7535517409883028	1.0
AC003989.3	0.0	8.0	0.99609375	1.0
AC003989.4	0.0	8.0	0.99609375	1.0
DOCK4	3.851	3770.0	0.19888544087686344	1.0
DOCK4-AS1	1.145	100.0	0.9999986005854306	1.0
RNA5SP237	0.0	4.0	0.9375	1.0
AC003080.4	2.081	14.0	0.2324262002738091	1.0
ZNF277	2.882	937.0	0.8432580858624092	1.0
RN7SKP187	0.0	6.0	0.984375	1.0
AC004112.4	1.47	455.0	0.9999999999999969	1.0
MTND5P8		0.0	0.0	0.0
AC004112.5		0.0	0.0	0.0
AC004112.7	0.571	2.0	0.4873437442758207	1.0
IFRD1	5.598	502.0	5.44263793411659e-06	4.702270133910496e-05
AC079741.2	0.0	10.0	0.9990234375	1.0
LSMEM1	1.321	92.0	0.9998773052854133	1.0
NPM1P14	0.386	16.0	0.9989783466278738	1.0
AC002463.3	2.195	672.0	0.9999273769960441	1.0
MIPEPP1	1.603	39.0	0.8874397419036596	1.0
TMEM168	2.383	187.0	0.8006180208276009	1.0
C7orf60	3.211	726.0	0.381410401289193	1.0
AC018464.3	2.682	264.0	0.6200795585072745	1.0
GPR85	1.853	57.0	0.8428191802898797	1.0
RP11-736E3.1	2.862	295.0	0.46291309362055844	1.0
LINC00998	2.733	20.0	0.06092413560744181	0.37794258456594654
RP11-703P11.1	0.0	14.0	0.99993896484375	1.0
TSRM	0.0	12.0	0.999755859375	1.0
PPP1R3A	4.3	1562.0	0.013250813935373862	0.09343067198400337
FOXP2	3.286	3774.0	0.8531106638670136	1.0
RP11-95P9.1	0.0	7.0	0.9921875	1.0
AC073626.2	0.524	32.0	0.9999890258216226	1.0
RNA5SP238	0.0	8.0	0.99609375	1.0
AC020606.1	1.374	7.0	0.4618851041986852	1.0
MIR3666	0.0	3.0	0.875	1.0
MDFIC	2.406	610.0	0.9928386891685981	1.0
AC068610.5	1.457	1399.0	1.0	1.0
AC068610.3	1.457	429.0	0.9999999999999908	1.0
RAC1P6	0.258	17.0	0.9998219078618098	1.0
Y_RNA	0.0	12.0	0.999755859375	1.0
RP11-222O23.1	0.52	13.0	0.9905831338391354	1.0
SNORA25	0.654	7.0	0.8744726897265371	1.0
RP11-458K10.1	1.781	220.0	0.9997748314709596	1.0
RP11-458K10.2	2.374	26.0	0.20528158624548376	1.0
RP11-458K10.3	0.0	16.0	0.9999847412109375	1.0
Y_RNA	0.558	5.0	0.8175633973917777	1.0
TFEC	2.839	1472.0	0.9643695124928426	1.0
TES	1.663	348.0	0.9999999652579292	1.0
AC073130.3	2.937	832.0	0.7483672393355223	1.0
AC002066.1	2.937	1912.0	0.9580321336649906	1.0
AC073130.1	2.937	84.0	0.13003749959746125	0.7264622696445986
CAV2	2.937	1573.0	0.9263664983322247	1.0
AC002066.2	0.392	7.0	0.9496582861017178	1.0
snoZ185	0.222	5.0	0.929804871961651	1.0
CAV1	2.405	270.0	0.8883245100521379	1.0
AC006159.5	1.888	71.0	0.8808014241999352	1.0
AC006159.4	2.682	80.0	0.25417980337007273	1.0
AC006159.3	2.464	334.0	0.8999847675520216	1.0
MET	1.9	631.0	0.999999989641041	1.0
CAPZA2	3.399	583.0	0.17895939277744277	0.943814644617887
AC002543.2	0.941	22.0	0.9848277964566894	1.0
Y_RNA	0.646	7.0	0.8774948479920891	1.0
RNA5SP239	1.295	5.0	0.4017939892950867	1.0
ST7-AS1	0.0	12.0	0.999755859375	1.0
ST7	3.575	1514.0	0.23290584940864323	1.0
ST7-OT4	3.575	706.0	0.11630321033870095	0.6622026914187401
AC106873.4	0.0	16.0	0.9999847412109375	1.0
TPM3P1	0.0	10.0	0.9990234375	1.0
ST7-AS2	1.599	413.0	0.9999999999258073	1.0
AC002542.2	0.447	12.0	0.9914337340626078	1.0
AC006326.3	1.292	24.0	0.9162676648191149	1.0
MTND4P6	1.292	13.0	0.7390440811211334	1.0
AC006326.5	1.292	11.0	0.6791322628717502	1.0
WNT2	2.221	312.0	0.9840464000404967	1.0
AC002465.2	2.221	119.0	0.7936749898595842	1.0
ASZ1	2.126	326.0	0.9959429096141788	1.0
AC003045.1	0.0	13.0	0.9998779296875	1.0
CFTR	2.438	1360.0	0.9999580918282253	1.0
AC000111.4	0.245	8.0	0.9839133263918545	1.0
AC000111.3	1.334	27.0	0.924157975855402	1.0
AC000111.5	0.0	7.0	0.9921875	1.0
AC000111.6	1.556	251.0	0.9999998129250661	1.0
CTTNBP2	3.218	1034.0	0.48706158458033433	1.0
AC007568.1	0.627	10.0	0.9541936887201299	1.0
AC003084.2	0.703	43.0	0.9999929252595345	1.0
