gene	score	length	avg_score
RNF125	291.876	723	0.40370124481327796
RNF126	338.001	1060	0.3188688679245283
RNF13	345.849	1227	0.2818655256723716
RNF130	411.041	1473	0.27905023761031905
RNF133	358.671	1128	0.31797074468085107
RNF135	315.812	1436	0.219924791086351
RNF138	121.452	792	0.15334848484848485
RNF139	632.754	2005	0.31558802992518703
RNF14	470.883	1472	0.31989334239130435
RNF141	204.064	741	0.27539001349527664
RNF144A	254.171	969	0.2623023735810113
RNF144B	297.288	1004	0.29610358565737055
RNF145	564.7139999999999	2213	0.2551802982376864
RNF146	338.9	1217	0.2784716516023007
RNF148	350.07099999999997	915	0.3825912568306011
RNF149	414.483	1276	0.3248299373040752
RNF150	349.078	1449	0.24090959282263627
RNF151	267.847	873	0.30681214203894613
RNF152	168.12	612	0.2747058823529412
RNF157	686.632	2224	0.30873741007194244
RNF165	193.966	1277	0.15189193422083008
RNF166	220.522	1058	0.2084328922495274
RNF167	407.903	1103	0.3698123300090662
RNF168	589.791	1730	0.34091965317919076
RNF169	775.331	2185	0.3548425629290618
RNF17	1763.816	5047	0.349478105805429
RNF170	215.62199999999999	1024	0.21056835937499999
RNF175	364.099	1218	0.298931855500821
RNF180	638.72	1837	0.3476973326075123
RNF181	200.596	741	0.2707098515519568
RNF182	51.543	155	0.33253548387096776
RNF183	213.186	576	0.37011458333333336
RNF185	158.23	609	0.2598193760262726
RNF186	190.885	683	0.2794802342606149
RNF187	170.516	383	0.4452114882506527
RNF19A	645.892	2562	0.25210460577673693
RNF19B	732.163	2270	0.32253876651982377
RNF2	264.35	1034	0.25565764023210835
RNF20	946.943	3018	0.3137650762094102
RNF207	524.486	1951	0.26882931829830853
RNF208	264.747	785	0.33725732484076437
RNF212	254.211	1673	0.15194919306634788
RNF213	4414.847	15966	0.2765155330076412
RNF214	621.226	2005	0.30983840399002494
RNF215	496.691	1296	0.3832492283950617
RNF216	907.616	2867	0.31657342169515174
RNF217	435.723	1988	0.21917655935613684
RNF219	784.771	2230	0.35191524663677126
RNF220	366.471	1928	0.19007831950207468
RNF222	233.257	663	0.35182051282051285
RNF223	223.386	748	0.29864438502673796
RNF224	128.375	484	0.2652376033057851
RNF24	75.705	548	0.1381478102189781
RNF25	485.029	1430	0.3391811188811189
RNF26	467.927	1303	0.3591151189562548
RNF31	1053.683	3004	0.35075998668442077
RNF32	404.211	1247	0.3241467522052927
RNF34	572.121	1631	0.3507792765174739
RNF38	302.613	1789	0.16915204024594746
RNF39	304.523	1072	0.2840699626865672
RNF4	185.408	543	0.341451197053407
RNF40	942.694	2979	0.31644645854313525
RNF41	202.422	1069	0.18935640785781105
RNF43	759.2909999999999	2721	0.27904851157662625
RNF44	360.539	1519	0.2373528637261356
RNF5	136.672	575	0.23769043478260868
RNF6	735.248	2071	0.3550207629164655
RNF7	80.459	523	0.1538413001912046
RNF8	488.445	1612	0.30300558312655085
RNFT1	363.021	1439	0.252273106323836
RNFT2	423.162	1769	0.23920972300734877
RNGTT	396.173	2042	0.1940122428991185
RNH1	326.402	1633	0.19987875076546233
RNLS	394.09499999999997	1154	0.34150346620450606
RNMT	499.496	1633	0.3058763012859767
RNMTL1	408.538	1275	0.32042196078431373
RNPC3	507.149	1641	0.30904875076173066
RNPEP	730.229	2064	0.3537931201550388
RNPEPL1	431.428	1522	0.28346123521682
RNPS1	216.113	822	0.2629111922141119
ROBO1	1537.797	5629	0.2731918635636881
ROBO2	1342.256	5272	0.2546009104704097
ROBO3	1654.307	4399	0.37606433280290974
ROBO4	1201.918	3061	0.39265534139170205
ROCK1	949.1	4292	0.2211323392357875
ROCK2	1429.548	4384	0.32608302919708027
ROGDI	286.59	1085	0.26413824884792625
ROM1	394.573	959	0.41144212721584983
ROMO1	72.354	271	0.2669889298892989
ROPN1	258.434	718	0.35993593314763234
ROPN1B	237.999	659	0.3611517450682853
ROPN1L	237.989	704	0.3380525568181818
ROR1	1122.2259999999999	2864	0.39183868715083797
ROR2	918.446	2857	0.32147217360868047
RORA	289.831	2567	0.11290650564861707
RORB	300.57	1509	0.19918489065606362
RORC	558.836	1841	0.3035502444323737
ROS1	2858.801	7261	0.39372001101776616
RP1	1786.828	6476	0.27591537986411363
RP1-102H19.8	0.185	43	0.004302325581395349
RP1-127H14.3	20.863	210	0.09934761904761905
RP1-130H16.18	159.595	697	0.228974175035868
RP1-139D8.6	100.91	382	0.26416230366492144
RP1-170O19.20	1.0	29	0.034482758620689655
RP1-228P16.5	2.972	408	0.007284313725490196
RP1-27O5.3	498.233	1548	0.3218559431524548
RP1-309K20.6	100.859	405	0.24903456790123454
RP1-317E23.6	1.998	14	0.1427142857142857
RP1-32I10.10	10.589	226	0.04685398230088496
RP1-4G17.5	77.369	223	0.34694618834080715
RP1-66C13.4	74.631	394	0.18941878172588833
RP11-1012A1.4	133.89	352	0.38036931818181813
RP11-101E3.5	70.841	309	0.2292588996763754
RP11-1021N1.1	175.335	491	0.35709775967413443
RP11-1026M7.2	45.671	186	0.24554301075268817
RP11-1035H13.3	120.181	523	0.22979158699808794
RP11-1055B8.6	64.222	184	0.34903260869565217
RP11-1055B8.7	2404.756	7849	0.30637737291374695
RP11-105C20.2	1.011	227	0.00445374449339207
RP11-1070N10.3	16.919	291	0.05814089347079038
RP11-1084J3.4	149.228	557	0.2679138240574506
RP11-1085N6.3	0.924	131	0.007053435114503817
RP11-108K14.8	356.41	936	0.38077991452991455
RP11-1099M24.7	5.093	24	0.21220833333333333
RP11-10A14.4	1.851	166	0.011150602409638555
RP11-10J21.3	11.663	438	0.02662785388127854
RP11-1102P16.1	17.358	214	0.08111214953271029
RP11-1105G2.3	0.914	319	0.002865203761755486
RP11-1118M6.1	35.176	838	0.04197613365155131
RP11-111M22.2	284.667	1011	0.28156973293768545
RP11-113D6.10	210.227	462	0.4550367965367966
RP11-113D6.6	216.697	474	0.45716666666666667
RP11-1167A19.2	0.446	262	0.001702290076335878
RP11-116D17.1	2.498	261	0.009570881226053641
RP11-1212A22.4	386.632	1221	0.31665192465192465
RP11-1220K2.2	1876.278	7746	0.24222540666150272
RP11-122A3.2	59.397	393	0.15113740458015268
RP11-125O5.2	1.458	53	0.02750943396226415
RP11-126K1.2	2.895	186	0.015564516129032258
RP11-127H5.1	30.505	412	0.07404126213592233
RP11-12J10.3	174.859	515	0.3395320388349515
RP11-131H24.4	51.749	305	0.1696688524590164
RP11-133K1.2	43.539	217	0.2006405529953917
RP11-1396O13.13	175.651	724	0.2426118784530387
RP11-139J15.7	0.332	39	0.008512820512820513
RP11-1407O15.2	309.276	1730	0.17877225433526012
RP11-144F15.1	46.004	262	0.17558778625954197
RP11-145E5.5	8.709	106	0.08216037735849056
RP11-146D12.2	57.365	158	0.3630696202531646
RP11-147C23.1	15.477	315	0.049133333333333334
RP11-152F13.10	173.119	714	0.24246358543417368
RP11-156E8.1	68.619	1086	0.06318508287292818
RP11-159D12.5	96.858	418	0.2317177033492823
RP11-159G9.5	260.602	1145	0.22759999999999997
RP11-15E18.4	31.085	290	0.1071896551724138
RP11-160N1.10	33.057	242	0.136599173553719
RP11-162A12.2	23.754	176	0.1349659090909091
RP11-162P23.2	254.919	698	0.3652134670487106
RP11-166B2.1	283.27	1269	0.2232230102442868
RP11-166N6.3	62.257	226	0.2754734513274336
RP11-167N24.6	51.909	194	0.2675721649484536
RP11-169F17.1	7.785	282	0.027606382978723403
RP11-171N4.2	2.5829999999999997	254	0.010169291338582676
RP11-176H8.1	73.986	301	0.24580066445182724
RP11-178C3.1	0.332	13	0.02553846153846154
RP11-178L8.4	82.993	400	0.2074825
RP11-17M16.1	40.083	351	0.11419658119658119
RP11-180C1.1	10.43	400	0.026075
RP11-181C3.1	41.716	245	0.17026938775510206
RP11-182J1.16	85.742	395	0.21706835443037975
RP11-187E13.1	39.681	239	0.16602928870292885
RP11-187E13.2	46.663	163	0.28627607361963187
RP11-190A12.7	42.13	112	0.3761607142857143
RP11-192H23.4	397.80899999999997	966	0.41181055900621116
RP11-195B21.3	327.789	809	0.4051779975278121
RP11-195F19.5	81.226	287	0.2830174216027875
RP11-196G11.1	126.697	374	0.3387620320855615
RP11-1C1.5	8.957	282	0.031762411347517734
RP11-201K10.3	81.015	365	0.22195890410958904
RP11-204N11.1	0.369	263	0.001403041825095057
RP11-20I23.1	42.461999999999996	165	0.25734545454545454
RP11-210M15.2	0.386	231	0.0016709956709956711
RP11-211G3.3	54.531	443	0.12309480812641083
RP11-212D19.4	1.353	12	0.11275
RP11-215A19.2	47.731	279	0.17107885304659498
RP11-216L13.17	139.999	501	0.279439121756487
RP11-219B4.5	4.679	264	0.01772348484848485
RP11-219B4.6	20.962	264	0.07940151515151515
RP11-231C14.4	133.934	1950	0.06868410256410257
RP11-234B24.6	3.921	9	0.43566666666666665
RP11-242G20.1	7.848	394	0.019918781725888325
RP11-247C2.2	7.94	492	0.016138211382113823
RP11-248J23.6	509.837	1365	0.3735069597069597
RP11-248J23.7	9.975	29	0.3439655172413793
RP11-257K9.8	20.87	426	0.0489906103286385
RP11-268J15.5	18.218	332	0.05487349397590362
RP11-272B17.2	4.52	271	0.016678966789667894
RP11-276H1.3	4.985	584	0.008535958904109589
RP11-279O9.4	31.123	341	0.09126979472140763
RP11-286N22.8	178.261	627	0.2843078149920255
RP11-287D1.3	204.792	595	0.34418823529411763
RP11-293I14.2	18.443	60	0.30738333333333334
RP11-293M10.1	18.688	358	0.05220111731843575
RP11-295D22.1	29.657	214	0.1385841121495327
RP11-295K3.1	203.031	580	0.3500534482758621
RP11-295P9.3	0.01	31	0.0003225806451612903
RP11-296A16.1	53.06	161	0.32956521739130434
RP11-297M9.1	35.311	320	0.110346875
RP11-297N6.4	26.836	293	0.09159044368600681
RP11-302B13.5	174.191	659	0.26432625189681336
RP11-302M6.4	2.998	30	0.09993333333333335
RP11-307N16.6	907.313	3206	0.28300467872738616
RP11-315D16.2	28.05	83	0.33795180722891566
RP11-315O6.2	6.281	228	0.027548245614035086
RP11-318A15.7	10.693	62	0.17246774193548386
RP11-321F6.1	18.443	343	0.05376967930029155
RP11-321M21.3	14.942	175	0.08538285714285715
RP11-321N4.5	1.0	191	0.005235602094240838
RP11-322E11.6	71.651	380	0.18855526315789473
RP11-322L20.1	7.763	305	0.025452459016393442
RP11-324D17.1	5.77	278	0.020755395683453234
RP11-332O19.5	276.706	684	0.40454093567251465
RP11-342M21.2	2.507	193	0.012989637305699483
RP11-343C2.11	245.587	812	0.3024470443349754
RP11-343C2.7	191.849	493	0.38914604462474645
RP11-343C2.9	0.215	2	0.1075
RP11-345J4.3	197.525	1427	0.1384197617379117
RP11-345J4.5	200.259	801	0.25001123595505614
RP11-347C12.1	119.725	1973	0.06068170299036999
RP11-347C12.3	178.263	1425	0.12509684210526317
RP11-351M8.1	3.274	359	0.009119777158774373
RP11-352D3.2	7.627	343	0.022236151603498542
RP11-362K2.2	16.498	498	0.033128514056224904
RP11-366L20.2	34.853	518	0.06728378378378379
RP11-368I7.4	80.708	392	0.20588775510204083
RP11-371E8.4	90.24	349	0.258567335243553
RP11-379H8.1	9.728	214	0.04545794392523364
RP11-382J12.1	8.482	631	0.013442155309033279
RP11-383H13.1	37.754	737	0.051226594301221166
RP11-385D13.1	429.59	1379	0.3115228426395939
RP11-386G21.1	2.517	210	0.011985714285714285
RP11-386G21.2	0.599	240	0.0024958333333333334
RP11-389E17.1	11.514	343	0.03356851311953352
RP11-3B7.1	17.98	440	0.040863636363636366
RP11-403P17.5	54.073	234	0.23108119658119658
RP11-404L6.2	1.014	165	0.006145454545454546
RP11-404P21.8	10.304	154	0.0669090909090909
RP11-407N17.3	816.646	2531	0.3226574476491505
RP11-408E5.4	63.855	243	0.2627777777777778
RP11-410N8.4	2.8	429	0.006526806526806527
RP11-41O4.1	0.825	204	0.004044117647058823
RP11-422N16.3	25.296	335	0.07551044776119403
RP11-426L16.10	132.891	439	0.3027129840546697
RP11-429E11.3	18.771	421	0.04458669833729216
RP11-432B6.3	566.942	1887	0.3004462109167992
RP11-433C9.2	39.751	638	0.06230564263322884
RP11-434D12.1	1.105	170	0.0065
RP11-438J1.1	2.999	58	0.05170689655172414
RP11-446E24.4	84.255	198	0.425530303030303
RP11-447L10.1	75.608	222	0.3405765765765766
RP11-451M19.3	34.198	532	0.06428195488721805
RP11-455G16.1	147.258	454	0.3243568281938326
RP11-458D21.5	0.163	93	0.0017526881720430108
RP11-45H22.3	10.227	327	0.03127522935779817
RP11-45M22.4	14.283	38	0.3758684210526316
RP11-463C8.4	5.31	35	0.1517142857142857
RP11-463D19.2	46.386	557	0.08327827648114902
RP11-463J10.2	36.065	188	0.1918351063829787
RP11-467N20.5	503.309	2569	0.19591630984818997
RP11-468E2.2	86.707	398	0.21785678391959798
RP11-468E2.6	260.017	731	0.3557004103967168
RP11-474G23.1	162.063	1061	0.15274552309142317
RP11-477N12.3	256.173	890	0.2878348314606742
RP11-47I22.3	11.811	284	0.04158802816901409
RP11-47I22.4	0.011	18	0.0006111111111111111
RP11-480I12.4	180.377	633	0.28495576619273305
RP11-481A20.11	115.318	219	0.5265662100456621
RP11-484M3.5	18.396	253	0.07271146245059289
RP11-487E13.1	24.34	301	0.08086378737541529
RP11-497E19.2	32.491	303	0.10723102310231022
RP11-500M8.7	0.03	20	0.0015
RP11-503N18.3	432.021	1398	0.30902789699570815
RP11-505K9.4	0.5	113	0.004424778761061947
RP11-507M3.1	2.338	73	0.032027397260273975
RP11-512M8.5	496.41	1551	0.3200580270793037
RP11-514O12.4	174.438	516	0.3380581395348837
RP11-514P8.6	214.6	873	0.24581901489117983
RP11-514P8.7	154.94	423	0.3662884160756501
RP11-51F16.8	1.0	11	0.09090909090909091
RP11-51L5.7	84.05199999999999	212	0.39647169811320754
RP11-520P18.5	65.895	414	0.15916666666666665
RP11-521M14.2	10.393	163	0.06376073619631903
RP11-527L4.2	32.815	194	0.16914948453608247
RP11-529K1.3	55.483	186	0.2982956989247312
RP11-536G4.1	8.241	192	0.042921875
RP11-542C16.2	313.76	1007	0.31157894736842107
RP11-542P2.1	413.966	1106	0.37429113924050633
RP11-552F3.12	37.935	372	0.10197580645161292
RP11-552I14.1	8.381	203	0.04128571428571429
RP11-553A10.1	53.44	453	0.1179690949227373
RP11-571M6.15	82.534	474	0.17412236286919833
RP11-574K11.31	707.923	2377	0.29782204459402606
RP11-57H12.6	38.918	277	0.14049819494584836
RP11-585F1.10	75.299	256	0.29413671875
RP11-58C22.1	0.0	9	0.0
RP11-595B24.2	17.9	273	0.06556776556776556
RP11-597K23.2	16.296	252	0.06466666666666666
RP11-598P20.5	131.87199999999999	487	0.2707843942505133
RP11-599B13.6	101.228	328	0.3086219512195122
RP11-603J24.9	150.636	486	0.3099506172839506
RP11-613M10.9	312.346	912	0.342484649122807
RP11-618P17.4	114.567	543	0.2109889502762431
RP11-625H11.1	15.949	359	0.04442618384401114
RP11-62N21.1	8.766	360	0.02435
RP11-644F5.10	79.611	384	0.20732031250000002
RP11-650K20.3	1.0899999999999999	180	0.0060555555555555545
RP11-65D24.2	0.957	225	0.004253333333333333
RP11-661C8.3	2.094	194	0.01079381443298969
RP11-664D7.4	27.316	263	0.10386311787072243
RP11-664I21.6	2.072	136	0.015235294117647059
RP11-676J12.7	39.104	207	0.18890821256038648
RP11-67H2.1	0.342	95	0.0036000000000000003
RP11-680G10.1	15.433	191	0.08080104712041884
RP11-683L23.1	507.583	1418	0.35795698166431594
RP11-685N3.1	112.402	360	0.31222777777777777
RP11-6L6.2	27.245	402	0.06777363184079602
RP11-701P16.2	1.225	275	0.004454545454545455
RP11-712L6.5	0.585	137	0.0042700729927007295
RP11-723G8.2	63.475	198	0.3205808080808081
RP11-723O4.6	528.537	1687	0.31329994072317724
RP11-729L2.2	40.306	101	0.39906930693069304
RP11-738G5.2	4.763	216	0.022050925925925925
RP11-73M18.2	252.536	793	0.3184564943253468
RP11-758M4.1	38.691	315	0.12282857142857144
RP11-761B3.1	40.274	118	0.3413050847457627
RP11-762I7.5	288.296	954	0.3021970649895178
RP11-763F8.1	7.095	279	0.02543010752688172
RP11-766F14.2	1856.134	5388	0.3444940608760208
RP11-770J1.4	156.663	458	0.3420589519650655
RP11-770J1.5	39.772	120	0.3314333333333333
RP11-77K12.1	35.34	137	0.25795620437956207
RP11-77K12.7	63.508	173	0.3670982658959538
RP11-793H13.10	410.48199999999997	1455	0.2821182130584192
RP11-794P6.2	194.989	587	0.3321788756388416
RP11-795F19.5	39.259	175	0.22433714285714285
RP11-796G6.2	1.037	376	0.0027579787234042552
RP11-80A15.1	16.922	261	0.06483524904214559
RP11-812E19.9	93.233	398	0.2342537688442211
RP11-817J15.3	2.425	258	0.00939922480620155
RP11-81K2.1	2.139	235	0.009102127659574468
RP11-826N14.2	18.743	186	0.10076881720430107
RP11-830F9.6	510.588	1243	0.4107707160096541
RP11-831H9.11	106.847	270	0.3957296296296296
RP11-834C11.12	39.294	218	0.18024770642201834
RP11-849F2.7	42.647	193	0.22096891191709844
RP11-849H4.2	234.302	975	0.24030974358974358
RP11-861L17.3	1.825	210	0.00869047619047619
RP11-863K10.7	19.564	629	0.0311033386327504
RP11-865B13.1	2.189	459	0.004769063180827887
RP11-867G23.8	56.994	317	0.1797917981072555
RP11-872D17.8	125.989	391	0.3222225063938619
RP11-886H22.1	189.004	533	0.3546041275797373
RP11-894J14.5	105.318	405	0.2600444444444444
RP11-89K11.1	37.938	294	0.1290408163265306
RP11-89N17.1	64.391	636	0.1012437106918239
RP11-934B9.3	82.922	516	0.1607015503875969
RP11-93B14.6	2.08	440	0.0047272727272727275
RP11-944C7.1	18.111	224	0.08085267857142857
RP11-944L7.5	1.171	47	0.02491489361702128
RP11-94B19.4	9.74	171	0.05695906432748538
RP11-96O20.4	326.503	895	0.36480782122905026
RP11-977G19.10	226.723	678	0.3343997050147493
RP11-986E7.7	0.052000000000000005	55	0.0009454545454545455
RP11-998D10.1	24.894	380	0.06551052631578946
RP11-9B6.1	6.917	200	0.034585
RP13-279N23.2	223.813	936	0.23911645299145298
RP13-512J5.1	14.332	37	0.38735135135135135
RP13-996F3.4	276.669	1655	0.1671716012084592
RP13-996F3.5	200.268	1621	0.12354595928439235
RP1L1	835.477	7211	0.11586146165580363
RP3-369A17.5	151.268	695	0.21765179856115108
RP3-422G23.4	150.553	462	0.32587229437229437
RP4-539M6.19	139.103	437	0.3183135011441648
RP4-559A3.7	185.013	595	0.31094621848739495
RP4-576H24.4	180.318	772	0.23357253886010365
RP4-583P15.14	13.161	257	0.051210116731517506
RP4-734P14.4	22.554	304	0.07419078947368421
RP4-758J18.2	1.555	574	0.0027090592334494774
RP5-1021I20.4	35.261	70	0.5037285714285714
RP5-1052I5.2	12.781	38	0.3363421052631579
RP5-850E9.3	26.598	243	0.10945679012345678
RP5-966M1.6	47.723	249	0.1916586345381526
RP9	233.703	743	0.31453970390309555
RPA1	595.882	1787	0.3334538332400671
RPA2	303.434	894	0.3394116331096197
RPA3	146.073	377	0.38746153846153847
RPA3-AS1	117.57	313	0.37562300319488817
RPAIN	141.822	468	0.30303846153846153
RPAP1	1604.497	4408	0.36399659709618876
RPAP2	594.504	1899	0.3130616113744076
RPAP3	644.126	2073	0.3107216594307766
RPE	229.026	904	0.2533473451327434
RPE65	532.174	1666	0.31943217286914766
RPF1	273.641	1116	0.24519802867383514
RPF2	287.013	1013	0.2833297137216189
RPGRIP1	1379.9759999999999	4202	0.32840932889100427
RPGRIP1L	1363.993	4436	0.30748264201983766
RPH3A	665.687	2171	0.30662690004606175
RPH3AL	281.04	1028	0.2733852140077821
RPIA	292.892	979	0.2991746680286006
RPL10A	180.852	682	0.2651788856304985
RPL10L	191.652	642	0.29852336448598127
RPL11	109.822	577	0.19033275563258234
RPL12	149.814	538	0.2784646840148699
RPL13	203.999	714	0.2857128851540616
RPL13A	181.883	654	0.2781085626911315
RPL14	230.144	688	0.33451162790697675
RPL15	169.787	697	0.243596843615495
RPL17	0.003	51	5.882352941176471e-05
RPL17-C18orf32	145.825	601	0.24263727121464224
RPL18	182.897	649	0.2818135593220339
RPL18A	142.051	543	0.2616040515653775
RPL19	160.84	690	0.23310144927536233
RPL21	122.384	504	0.24282539682539683
RPL22	93.606	340	0.2753117647058823
RPL22L1	118.225	566	0.20887809187279152
RPL23	130.832	665	0.19673984962406013
RPL23A	133.042	680	0.19565
RPL24	107.358	560	0.1917107142857143
RPL26	68.783	374	0.18391176470588236
RPL26L1	112.402	443	0.25372911963882616
RPL27	81.765	504	0.16223214285714285
RPL27A	146.945	522	0.28150383141762453
RPL28	122.316	955	0.12807958115183246
RPL29	145.702	594	0.24528956228956228
RPL3	340.86	1491	0.22861167002012073
RPL30	61.191	378	0.16188095238095238
RPL31	109.809	510	0.21531176470588234
RPL32	92.115	425	0.21674117647058821
RPL34	109.828	369	0.2976368563685637
RPL35	104.499	453	0.230682119205298
RPL35A	104.165	356	0.29259831460674157
RPL36	95.247	462	0.20616233766233766
RPL36AL	66.838	321	0.20821806853582553
RPL37	77.782	348	0.22351149425287356
RPL37A	95.165	453	0.21007726269315674
RPL38	60.984	228	0.2674736842105263
RPL39L	30.63	155	0.19761290322580644
RPL3L	400.038	1267	0.3157363851617995
RPL4	386.773	1316	0.2939004559270517
RPL41	8.98	89	0.10089887640449438
RPL5	208.856	935	0.2233754010695187
RPL6	279.645	893	0.31315229563269875
RPL7	201.224	660	0.3048848484848485
RPL7A	245.982	952	0.2583844537815126
RPL7L1	314.333	757	0.4152351387054162
RPL8	189.806	732	0.2592978142076503
RPL9	164.313	644	0.2551444099378882
RPLP0	206.693	1042	0.19836180422264876
RPLP1	121.353	367	0.33066212534059947
RPLP2	138.642	362	0.3829889502762431
RPN1	569.169	1906	0.2986196222455404
RPN2	648.617	2094	0.3097502387774594
RPP14	322.153	899	0.3583459399332592
RPP21	66.074	177	0.3732994350282486
RPP25	190.534	601	0.31702828618968387
RPP25L	209.805	489	0.4290490797546012
RPP30	277.997	1051	0.2645071360608944
RPP38	289.61	891	0.32503928170594837
RPP40	400.32	1169	0.3424465355004277
RPRD1A	220.705	1235	0.1787085020242915
RPRD1B	235.858	1101	0.21422161671207993
RPRD2	1766.919	4570	0.3866343544857768
RPRM	105.085	332	0.3165210843373494
RPRML	148.492	363	0.40906887052341595
RPS10	8.874	105	0.08451428571428572
RPS10-NUDT3	114.004	477	0.23900209643605871
RPS11	110.229	527	0.20916318785578747
RPS12	86.382	432	0.19995833333333335
RPS13	132.269	584	0.22648801369863014
RPS14	101.774	656	0.15514329268292684
RPS15	92.938	494	0.1881336032388664
RPS15A	98.324	602	0.16332890365448505
RPS16	131.743	552	0.23866485507246377
RPS17	135.888	710	0.19139154929577465
RPS17L	124.081	708	0.17525564971751412
RPS18	130.172	488	0.26674590163934425
RPS19	102.057	602	0.16952990033222592
RPS19BP1	140.445	437	0.3213844393592677
RPS2	312.185	1052	0.29675380228136883
RPS20	115.447	551	0.20952268602540836
RPS21	73.168	275	0.26606545454545455
RPS23	119.003	570	0.20877719298245614
RPS24	117.538	940	0.12504042553191488
RPS25	101.837	409	0.24899022004889976
RPS26	108.615	358	0.30339385474860336
RPS27	83.245	272	0.3060477941176471
RPS27A	107.911	486	0.22203909465020577
RPS27L	83.652	333	0.2512072072072072
RPS28	69.636	223	0.31226905829596413
RPS29	56.612	217	0.26088479262672815
RPS3	176.442	812	0.21729310344827588
RPS3A	206.86	839	0.2465554231227652
RPS5	164.19	697	0.23556671449067432
RPS6	242.049	922	0.26252603036876354
RPS6KA1	757.695	2886	0.26254158004158007
RPS6KA2	855.731	2536	0.3374333596214511
RPS6KA4	861.6899999999999	2411	0.3573994193280796
RPS6KA5	725.601	2683	0.27044390607528884
RPS6KB1	202.812	1892	0.10719450317124736
RPS6KB2	481.841	1478	0.3260087956698241
RPS6KC1	976.652	3671	0.26604521928629804
RPS6KL1	463.489	1829	0.2534111536358666
RPS7	145.167	611	0.23758919803600656
RPS8	149.847	668	0.22432185628742515
RPS9	164.162	623	0.2635024077046549
RPSA	265.127	1195	0.22186359832635985
RPSAP58	47.282	237	0.19950210970464133
RPTN	324.363	2357	0.13761688587187101
RPTOR	1098.911	4080	0.26934093137254905
RPUSD1	313.628	1189	0.2637746005046257
RPUSD2	482.305	1649	0.2924833232261977
RPUSD3	390.375	1254	0.3113038277511962
RPUSD4	408.346	1157	0.3529351771823682
RQCD1	276.078	1225	0.22536979591836734
RRAD	331.637	1183	0.28033558748943366
RRAGA	204.19	949	0.21516332982086406
RRAGC	249.399	1249	0.1996789431545236
RRAGD	366.0	1245	0.29397590361445786
RRAS	264.561	693	0.38176190476190475
RRAS2	140.592	805	0.17464844720496897
RRBP1	1232.795	4306	0.2862970274036229
RREB1	1542.571	5278	0.29226430466085634
RRH	388.128	1045	0.37141435406698564
RRM1	665.601	2431	0.2737972027972028
RRM2	362.602	1431	0.2533906359189378
RRM2B	311.756	1451	0.21485596140592692
RRN3	656.764	2115	0.31052671394799053
RRNAD1	513.239	1346	0.3813068350668648
RRP1	414.042	1447	0.2861382170006911
RRP12	1290.871	4038	0.3196807825656266
RRP15	266.386	864	0.30831712962962965
RRP1B	658.111	2330	0.2824510729613734
RRP36	236.28	826	0.28605326876513315
RRP7A	322.554	970	0.33252989690721646
RRP8	431.848	1441	0.2996863289382373
RRP9	509.581	1473	0.34594772572980315
RRS1	340.751	1098	0.31033788706739523
RSAD1	464.558	1363	0.3408349229640499
RSAD2	282.55	1177	0.24005947323704335
RSBN1	531.011	2468	0.21515842787682332
RSBN1L	721.108	2595	0.2778836223506744
RSC1A1	447.79	1874	0.23894877267876202
RSF1	1489.019	4444	0.33506278127812783
RSG1	294.804	795	0.37082264150943395
RSL1D1	442.649	1544	0.28668976683937825
RSL24D1	124.579	603	0.20659867330016582
RSPH1	292.785	954	0.3069025157232705
RSPH10B	844.711	2618	0.32265508021390377
RSPH10B2	879.029	2656	0.33095971385542167
RSPH3	395.694	1299	0.3046143187066975
RSPH4A	580.019	1959	0.29607912200102093
RSPH6A	633.705	2176	0.2912247242647059
RSPH9	335.31	994	0.3373340040241449
RSPO1	246.666	843	0.2926049822064057
RSPO2	153.391	778	0.1971606683804627
RSPO3	195.423	948	0.20614240506329115
RSPO4	245.688	732	0.3356393442622951
RSPRY1	410.421	1871	0.21935916622127205
RSRC1	313.586	1408	0.22271732954545456
RSRC2	358.005	1632	0.2193658088235294
RSU1	203.248	918	0.22140305010893246
RTBDN	209.996	1225	0.171425306122449
RTCA	336.657	1222	0.27549672667757774
RTCB	433.17	1595	0.27157993730407526
RTDR1	454.44	1289	0.3525523661753297
RTEL1	1250.088	4277	0.29228150572831424
RTF1	521.054	2237	0.2329253464461332
RTFDC1	308.373	1100	0.2803390909090909
RTKN	660.856	1821	0.3629082921471719
RTKN2	524.291	1868	0.2806697002141328
RTL1	994.412	4074	0.24408738340697103
RTN1	686.204	2496	0.27492147435897435
RTN2	612.783	1725	0.35523652173913045
RTN3	933.958	3334	0.28013137372525493
RTN4	1277.866	3785	0.33761321003963013
RTN4IP1	457.598	1230	0.3720308943089431
RTN4R	488.582	1797	0.2718875904284919
RTN4RL1	370.499	1348	0.27485089020771514
RTN4RL2	481.533	1466	0.3284672578444748
RTP1	263.498	796	0.33102763819095476
RTP2	216.258	681	0.3175594713656388
RTP3	158.768	700	0.22681142857142858
RTP4	146.203	739	0.19783897158322059
RTTN	2656.915	6889	0.3856749891130788
RUFY1	758.184	2540	0.2984976377952756
RUFY2	678.326	2555	0.26548962818003913
RUFY3	647.334	2452	0.26400244698205544
RUFY4	431.324	1266	0.340698262243286
RUNDC1	560.523	1858	0.30168083961248654
RUNDC3A	358.033	1446	0.24760235131396957
RUNDC3B	332.462	1521	0.21858119658119657
RUNX1	427.944	1653	0.25888929219600726
